Sales,Ad_Spend,Email_Campaigns,Website_Traffic,Avg_Rating,Discount_Pct,Competitor_Price_Index,Inventory_Level,Social_Media_Engagement,Season,Product_Type,Category_ID,Month
478.72,32.36,10,238.61,4.68,6,67.14,334,80.42,Winter,Fashion,172,2
269.08,44.43,7,113.78,4.75,11.38,124.37,1871,40.92,Spring,Fashion,172,3
302.62,28.68,12,131.26,3.64,15.5,96.17,1387,59.51,Spring,Fashion,172,4
577.05,11.63,11,395.56,3.9,19.32,76.01,953,86.58,Spring,Fashion,172,5
272.26,37.9,10,81.93,4.25,13.15,75.16,602,59.58,Summer,Fashion,172,6
407.6,22,10,204.61,4.52,11.63,120.02,1008,62.77,Summer,Fashion,172,7
434.04,26.11,4,245.5,4.34,4.1,108.09,1415,31.35,Summer,Fashion,172,8
254.39,23.05,10,62.81,4.45,22.38,106.56,1112,73.44,Fall,Fashion,172,9
479.21,67.52,9,233.43,4.31,6.85,91.15,1477,41.64,Fall,Fashion,172,10
259.75,36.6,8,82.12,4.48,7.17,76.75,704,46.61,Fall,Fashion,172,11
426.91,41.88,4,189.31,4.65,26.83,94.73,1016,16.17,Winter,Fashion,172,12
326.25,22.18,8,147.65,2.94,10.4,109.28,860,45.24,Winter,Fashion,172,13
280.39,53,10,67.28,4.1,13.64,105.57,432,51.39,Spring,Fashion,172,14
393.16,44.02,12,137.41,4.57,5.58,95.08,733,84.68,Spring,Fashion,172,15
537.88,55.07,14,274.4,4.26,23.9,85.04,924,51.48,Spring,Fashion,172,16
279.45,37.8,8,80.42,3.9,8.16,78.79,774,50.54,Summer,Fashion,172,17
353.58,57.24,11,78.87,4.54,12.67,89.96,199,33.2,Summer,Fashion,172,18
403.37,50.33,8,115.07,4.88,13.63,111.3,901,51.39,Winter,Fashion,173,1
268,15.84,13,88.99,4.3,7,83.06,495,61.53,Winter,Fashion,173,2
385.66,27.56,7,153.26,4.2,8.89,80.84,489,6.7,Spring,Fashion,173,3
202.98,36.85,10,43.8,4.66,2.61,81.3,880,19.01,Spring,Fashion,173,4
346.25,24.47,7,163.32,4.64,10.55,89.01,442,41.24,Spring,Fashion,173,5
605.36,80.4,12,269.94,4.3,15.05,106.41,842,71.89,Summer,Fashion,173,6
398.32,41.64,10,187.87,3.96,9.53,104.72,652,53.71,Summer,Fashion,173,7
194.13,17.83,5,42.53,4.39,13.52,97.85,392,77.56,Summer,Fashion,173,8
118.87,16.4,6,56.5,3.01,4.87,104.87,903,31.54,Fall,Fashion,173,9
369.74,31.76,6,189.17,4.64,20.5,119.97,1003,32.14,Fall,Fashion,173,10
226.72,26.78,4,89.69,4.6,18.89,79.82,1140,68.6,Fall,Fashion,173,11
528.12,22.06,7,316.05,4.54,15.95,97.42,495,31.38,Winter,Fashion,173,12
420.7,33.3,5,193.4,4.1,4.09,107.24,564,74.34,Winter,Fashion,173,13
216.85,13.36,10,96.46,4.1,9.12,87.57,1356,71.8,Spring,Fashion,173,14
437.02,52.62,6,231.02,4.49,15.49,130.52,1859,46.08,Spring,Fashion,173,15
306.35,10.72,11,171.4,4.78,12.59,131.98,1083,42.7,Spring,Fashion,173,16
195.85,33.61,7,57.15,4.76,9.09,105.51,632,52.66,Summer,Fashion,173,17
263.18,7.47,8,160.12,4.59,11,81.23,1404,35.74,Summer,Fashion,173,18
480.38,69.22,9,165.14,3.93,10.71,87.03,1287,42.74,Winter,Electronics,174,1
279.07,18.12,8,85.98,4.09,9.43,74.39,919,72.41,Winter,Electronics,174,2
398.81,21.5,7,196.9,4.37,8.29,81.4,906,55.01,Spring,Electronics,174,3
400.07,16.85,4,199.53,3.86,18.52,132.1,1259,49.89,Spring,Electronics,174,4
308.28,34.37,12,45.03,4.3,19.7,105.26,630,32.33,Spring,Electronics,174,5
380.3,71.79,7,66.54,4.14,9.55,81.52,1179,57.71,Summer,Electronics,174,6
305.22,15.02,8,142.38,4.51,5.65,97.04,1267,59.74,Summer,Electronics,174,7
771.65,108.75,13,290.8,4.91,5.28,99.58,495,13.89,Summer,Electronics,174,8
437.14,31.36,12,191.21,4.41,13.44,97.17,727,36.96,Fall,Electronics,174,9
525.22,53.28,9,198.18,4.01,9.64,93.57,687,31.18,Fall,Electronics,174,10
273.29,43.29,8,48.64,3.99,4.85,97.78,1603,74.43,Fall,Electronics,174,11
209.51,25.63,8,26.41,4.01,16,91.21,1447,58.61,Winter,Electronics,174,12
315.78,9.16,7,137.55,4.65,10.67,107.77,935,54.11,Winter,Electronics,174,13
383.91,26.28,11,158.61,3.52,11.52,122.14,691,32.7,Spring,Electronics,174,14
317.57,7.7,7,198.63,4.04,8.04,109.14,1552,11.8,Spring,Electronics,174,15
474.82,79.07,6,123.87,4.58,3.62,82.2,933,41.84,Spring,Electronics,174,16
264.95,21.58,7,69.44,4.93,18.64,98.86,966,79.87,Summer,Electronics,174,17
427.05,22.5,6,210.56,4.36,19.61,121.86,1152,79.99,Summer,Electronics,174,18
602.57,81.25,6,205.11,4.03,5.27,77.22,792,59.75,Winter,Electronics,175,1
422.61,54.48,7,122.2,4.63,26.67,110.17,907,70.57,Winter,Electronics,175,2
449.43,37.3,8,209.08,3.6,9.04,99.45,944,42.13,Spring,Electronics,175,3
419.21,48.23,10,113.62,3.9,8.06,112.97,487,55.04,Spring,Electronics,175,4
313.5,25.59,9,118.14,4.47,12.59,112.79,1231,63.22,Spring,Electronics,175,5
388.1,23.49,4,161.21,4.86,20.97,66.11,1164,50.27,Summer,Electronics,175,6
539.64,44.21,10,267.6,4.01,25.7,78.35,1110,50.93,Summer,Electronics,175,7
344.47,28.88,12,105.89,4.91,22.44,127.54,414,32.64,Summer,Electronics,175,8
332.44,23.42,10,136.63,4.79,3.3,120.85,799,51.08,Fall,Electronics,175,9
600.36,24.19,5,362.76,4.05,3.82,82.07,1023,7.27,Fall,Electronics,175,10
492.12,14.02,9,301.82,4.5,5.19,84.92,1087,63.07,Fall,Electronics,175,11
703.59,142.69,2,164.65,4.48,23.87,122.58,636,74.25,Winter,Electronics,175,12
368.96,36.55,10,173.01,3.34,2.33,104.19,2021,54.18,Winter,Electronics,175,13
679.27,30.87,7,454.79,3.74,7.99,101.97,1304,86.34,Spring,Electronics,175,14
300.15,19.98,7,102.22,3.84,16.43,117.65,626,29.68,Spring,Electronics,175,15
408.49,41.64,10,159.04,4.28,11.66,99.22,470,50.47,Spring,Electronics,175,16
355.28,39.19,13,124.59,4.57,16.71,87.21,838,45.08,Summer,Electronics,175,17
472.75,34.64,8,224.33,3.85,11.72,116.97,920,43.28,Summer,Electronics,175,18
409.7,35.09,10,140,4.7,4.99,85.62,845,11.33,Winter,Electronics,176,1
382.37,23.91,8,168.96,4.8,27.72,123.24,1023,42.85,Winter,Electronics,176,2
341.8,12.17,10,154.79,4.13,13.31,87.23,1047,38.99,Spring,Electronics,176,3
454.97,39.26,7,200.37,4.12,3.52,119.04,821,58.42,Spring,Electronics,176,4
475.76,46.82,10,168.23,4.65,5.56,101.36,261,19.91,Spring,Electronics,176,5
435.37,69.98,5,169.21,4.53,2.72,111.02,1356,24.9,Summer,Electronics,176,6
335.08,28.36,8,92.07,4.36,33.09,111.38,617,54.7,Summer,Electronics,176,7
487.18,53.21,8,207.99,4.67,8.18,94.26,1498,32.46,Summer,Electronics,176,8
279.49,16.12,8,71.6,3.52,1.16,112.88,625,80.34,Fall,Electronics,176,9
614.16,74.11,13,211.96,4.83,14.77,100.07,610,45.34,Fall,Electronics,176,10
464.12,9.32,3,271.47,4.44,16.82,87.15,437,9.87,Fall,Electronics,176,11
438.22,35.07,2,152.64,4.61,4.21,105.69,1032,49.35,Winter,Electronics,176,12
493.66,62.27,6,186.42,3.85,11.06,98.05,998,37.56,Winter,Electronics,176,13
301.5,41.95,10,45.21,4.18,2.5,78.3,708,86.17,Spring,Electronics,176,14
384.56,25.74,5,178.96,4.09,8.95,85.66,804,67.72,Spring,Electronics,176,15
582.68,21.71,5,333.13,4.77,10.1,113.58,834,63.57,Spring,Electronics,176,16
267.87,29.26,14,78.37,4.08,15.99,87.79,927,54.82,Summer,Electronics,176,17
344.39,31.82,11,151.56,3.74,13.63,100.17,1223,37.29,Summer,Electronics,176,18
226.41,14.44,2,50.46,4.55,13.34,114.18,748,50.13,Winter,Home,177,1
366.15,27.81,9,190.84,4.61,21.34,105.29,1370,84.05,Winter,Home,177,2
363.74,51.65,5,143.54,3.97,14.03,91.97,1286,54.41,Spring,Home,177,3
242.38,22.79,7,90.77,4.25,26.17,68.09,979,38.75,Spring,Home,177,4
391.77,18.76,1,231.08,4.57,10.32,104.74,899,22.56,Spring,Home,177,5
255.92,45.49,5,75.45,4.46,9.06,76.84,1200,27.64,Summer,Home,177,6
445.98,24.96,6,197.69,3.75,1.95,93.25,226,31.8,Summer,Home,177,7
245.4,21.79,11,122.83,4.75,21.94,79.9,757,33.05,Summer,Home,177,8
204.66,28.76,13,67.34,4.55,12.15,81.94,1272,83.88,Fall,Home,177,9
300.29,65.7,7,59.48,4.39,11.88,86.96,216,51.82,Fall,Home,177,10
471.33,17.64,2,288.32,4.67,11.03,93.89,1015,21.88,Fall,Home,177,11
583.43,42.05,6,331.23,4.27,10.37,119.85,1795,77.13,Winter,Home,177,12
468.68,84.19,7,98.15,3.42,11.09,124.64,612,66.69,Winter,Home,177,13
374.77,16.49,10,180.45,4.41,12.63,108.55,702,76.07,Spring,Home,177,14
223.43,22.02,10,113.78,3.83,9.85,71.2,1744,50.26,Spring,Home,177,15
558.09,47.52,5,277.07,4.79,9.66,116.08,671,42.26,Spring,Home,177,16
335.81,20.38,8,171.25,4.38,5.54,99.04,282,23.84,Summer,Home,177,17
295.6,31.29,8,117.94,3.81,7.46,108.81,704,68.07,Summer,Home,177,18
407.18,45.51,5,165.13,4.21,20.69,111,1111,24.65,Winter,Fashion,178,1
409.63,17.5,6,222.88,4.84,0.44,82.72,950,6.94,Winter,Fashion,178,2
495.82,17.62,4,308.47,4.43,23.48,75.27,1056,31.97,Spring,Fashion,178,3
275.15,33.45,12,130.21,4.48,27.64,80.02,1646,17.35,Spring,Fashion,178,4
472.12,71.8,7,145.24,3.85,18.37,87.28,661,87.22,Spring,Fashion,178,5
559.35,15.09,5,393.04,3.98,22.96,93.69,705,31.87,Summer,Fashion,178,6
181.87,20.12,9,134.53,3.97,6.42,92.68,1409,68.73,Summer,Fashion,178,7
419.41,24.64,14,248.97,4.83,1.98,98.22,932,78.79,Summer,Fashion,178,8
436.57,24.3,6,229.4,4.96,11.88,107.4,731,23.08,Fall,Fashion,178,9
582.94,16.99,13,405.61,4.52,16.5,77.53,932,41.06,Fall,Fashion,178,10
464.3,85.42,13,154.42,4.48,5.25,91.19,880,49.6,Fall,Fashion,178,11
404.49,39.8,6,160.01,3.31,12.62,93.44,664,50.84,Winter,Fashion,178,12
468.14,48.7,12,214.62,3.75,16.75,120.37,789,26.38,Winter,Fashion,178,13
193,19.26,13,120.82,3.51,13.28,104.67,1200,40.51,Spring,Fashion,178,14
570.42,62.3,14,315.76,4.76,7.31,90.83,874,52.59,Spring,Fashion,178,15
463.4,51.82,6,223.82,4.39,14.4,128.11,1336,86.14,Spring,Fashion,178,16
419.94,43.36,10,210.58,4.68,21.08,104.19,647,7.17,Summer,Fashion,178,17
328.7,39.34,7,112.25,4.51,6.46,96.73,955,77.72,Summer,Fashion,178,18
383.64,39.34,16,97.97,4.26,9.99,112.28,814,69.37,Winter,Electronics,179,1
426.13,40.75,6,182.64,3.94,6.22,95.29,1513,55.75,Winter,Electronics,179,2
254.49,23.29,8,56.62,4.9,1.3,103.05,857,36.52,Spring,Electronics,179,3
511.67,33.22,7,268.82,4.16,22.49,85.77,987,52.38,Spring,Electronics,179,4
515.72,61.98,5,217.33,3.88,22.7,107.9,739,47.55,Spring,Electronics,179,5
337.9,45.79,8,99.88,4.21,10.82,117.34,1127,57.62,Summer,Electronics,179,6
397.17,37.12,5,208.45,4.11,11.75,88.03,1886,82.33,Summer,Electronics,179,7
231.19,12.67,4,79.69,4.18,15.82,88.56,546,62.08,Summer,Electronics,179,8
409,16.13,5,206.88,3.96,7.38,95,398,13.24,Fall,Electronics,179,9
239.96,17.3,9,91.08,4.11,12,87.5,611,62,Fall,Electronics,179,10
404.3,52.13,9,117.72,4.78,31.8,93.04,803,76.85,Fall,Electronics,179,11
455.33,97.97,6,114.55,4.29,8.71,101.17,1202,15.33,Winter,Electronics,179,12
262.57,13.22,6,60.12,4.37,21.8,83.39,1688,54.22,Winter,Electronics,179,13
448.19,52.47,8,196.58,4.98,8.17,84.22,1990,37.5,Spring,Electronics,179,14
433.82,59.53,14,128.65,4.19,15.09,106.96,1258,12.44,Spring,Electronics,179,15
456.21,9.59,10,244.89,4.7,8.69,87.9,463,54.48,Spring,Electronics,179,16
366.5,26.82,10,146.55,4.21,13.83,100.92,902,34.01,Summer,Electronics,179,17
509.84,80.26,13,181.21,3.36,8.65,110.58,603,29.86,Summer,Electronics,179,18
254.6,10.28,13,67.94,4.14,16.78,89.25,992,66.5,Winter,Electronics,180,1
479.87,57.16,5,135.06,4.32,17.47,86.62,542,72.65,Winter,Electronics,180,2
422.15,95.55,4,56.05,3.65,4.84,108.41,1238,50.79,Spring,Electronics,180,3
830.36,103.05,9,363.87,4.28,9.2,100.65,608,66.03,Spring,Electronics,180,4
494.87,35.75,7,223.88,4.59,4.91,95.79,745,71.3,Spring,Electronics,180,5
321.08,32.31,9,119.41,4.15,15.14,70.89,640,30.12,Summer,Electronics,180,6
433.67,13.26,2,262.85,4.52,8.65,101.79,1401,84.22,Summer,Electronics,180,7
847.97,23.66,12,563.01,4.05,5.47,98.8,1134,65.12,Summer,Electronics,180,8
345.96,27.15,11,85.77,4.36,22.9,87.57,703,76.72,Fall,Electronics,180,9
279.01,8.01,6,174.99,4.34,12.69,90.42,2632,75.28,Fall,Electronics,180,10
485.62,31.19,7,268.17,4.51,4.8,92.27,1186,60.34,Fall,Electronics,180,11
254.71,20.27,10,99.53,4.47,11.47,98.35,1592,20.76,Winter,Electronics,180,12
454.76,48.96,10,165.14,4.29,6.01,112.09,1141,38.65,Winter,Electronics,180,13
317.89,30.99,13,111.53,4.72,13.51,91.53,1410,52.39,Spring,Electronics,180,14
375.25,55.35,8,64.49,3.61,8.73,118.01,696,40.19,Spring,Electronics,180,15
531.62,69.18,6,211.66,4.81,6.22,107.99,897,81.6,Spring,Electronics,180,16
217.43,19.86,7,91.47,3.87,11.16,104.63,892,41.86,Summer,Electronics,180,17
301.79,22.27,4,112.07,4.04,11.78,81.64,458,61.31,Summer,Electronics,180,18
445.23,75.63,8,73.44,4.21,6.32,100.48,304,43.98,Winter,Electronics,181,1
322.97,22.71,6,118.16,4.18,7.34,124.72,626,56.17,Winter,Electronics,181,2
401.36,30.05,3,153.5,4.89,13.43,69.73,821,64.68,Spring,Electronics,181,3
419.46,37.64,9,182.42,3.93,21.75,122.63,868,16.85,Spring,Electronics,181,4
307.72,33.64,3,103.49,3.48,8.18,96.86,518,51.33,Spring,Electronics,181,5
298.96,8.95,3,159.79,4.15,1.06,89.06,784,65.15,Summer,Electronics,181,6
421.53,41.88,9,166.81,4.29,16.06,109.22,946,54.42,Summer,Electronics,181,7
249.9,19,8,68.36,3.96,5.86,93.78,797,45.41,Summer,Electronics,181,8
618.44,25.8,3,349.37,4.65,22.87,89.5,735,61.51,Fall,Electronics,181,9
430.16,69.38,8,102.26,4.89,0.93,98.07,987,37.35,Fall,Electronics,181,10
359.8,28.46,7,138.6,4.44,1.88,96.55,830,64.73,Fall,Electronics,181,11
370.81,72.1,2,92.41,3.73,15.77,97.31,1310,50.08,Winter,Electronics,181,12
641.77,36.2,5,323.94,4.4,9.61,107.66,1103,40.79,Winter,Electronics,181,13
362.27,51.26,9,121.12,4.33,11.89,78.86,1249,61.12,Spring,Electronics,181,14
347.69,32.09,7,127.74,3.71,9.35,102.65,941,76.14,Spring,Electronics,181,15
593.14,39.66,12,288.48,4.18,19.65,102.78,979,64.7,Spring,Electronics,181,16
524.61,140.81,3,86.64,4.47,16.09,97.68,1160,26.24,Summer,Electronics,181,17
756.13,49.5,6,419.89,3.95,5.32,93.39,1061,20.89,Summer,Electronics,181,18
405.34,29.66,12,202.18,4.14,3.34,92.98,1521,50.85,Winter,Fashion,182,1
280.4,9.85,13,115.45,2.9,5.49,104.29,339,48.02,Winter,Fashion,182,2
440.96,36.3,10,213.09,3.57,2.51,116.46,248,45.45,Spring,Fashion,182,3
315.83,44.4,5,90.07,4.4,14.99,104.83,615,78.15,Spring,Fashion,182,4
222.56,17.73,9,68.62,4.34,14.07,77.54,745,57.58,Spring,Fashion,182,5
464.67,32.7,6,222.73,4.85,10.85,129.77,1348,70.32,Summer,Fashion,182,6
177.14,24.49,9,63.02,3.94,16.9,79.11,611,36.21,Summer,Fashion,182,7
517.56,40.25,4,321.19,4.86,23.89,108.11,1681,45.86,Summer,Fashion,182,8
195.94,16.44,11,95.93,3.43,2.87,94.47,1046,33.11,Fall,Fashion,182,9
301.83,11.52,9,178.65,4.23,8.34,93.35,1287,56.67,Fall,Fashion,182,10
227.13,21.32,9,70.49,4.28,24.98,98.57,841,72.26,Fall,Fashion,182,11
392.26,26.25,14,138.59,4.41,1.7,82.26,304,51.11,Winter,Fashion,182,12
171.91,18.27,9,76.78,4.41,4.79,87.36,1593,63.58,Winter,Fashion,182,13
266.21,31.99,11,96.5,4.4,15.25,99.31,1132,58.06,Spring,Fashion,182,14
305.3,10.59,5,151.63,4.29,11.32,84.1,680,64.1,Spring,Fashion,182,15
246.31,19.56,11,73.62,4.74,4.84,95.16,587,36.46,Spring,Fashion,182,16
276.49,25.58,6,92.2,4.14,17.59,116.71,989,32.2,Summer,Fashion,182,17
316.74,36.77,13,111.36,4.31,10.67,95.81,360,48.21,Summer,Fashion,182,18
571.83,30.38,8,289.77,4.71,10.24,105.06,1162,72.88,Winter,Electronics,183,1
267.14,11.28,12,135.77,4.65,4.93,119.33,1994,13.59,Winter,Electronics,183,2
289.29,27.84,5,68.33,4.52,15.52,118.46,877,28.18,Spring,Electronics,183,3
190.65,30.93,10,51.74,4.36,14.45,99.8,1215,65.4,Spring,Electronics,183,4
459.17,83.54,7,144.86,4.07,9.32,116.26,1469,41.72,Spring,Electronics,183,5
455.54,23.28,5,228.08,4.82,5.65,96.87,580,55.22,Summer,Electronics,183,6
393.6,23.18,11,191.4,4.44,4.84,118.35,1025,48.59,Summer,Electronics,183,7
385.71,20.04,6,185.81,3.95,9.37,125.3,1288,58.25,Summer,Electronics,183,8
405.37,26.27,7,195.77,4.45,11.43,106.46,404,25.16,Fall,Electronics,183,9
205.67,29.88,5,56.67,4,8.88,102.43,1312,33.56,Fall,Electronics,183,10
550.52,38.69,8,296.56,4.85,12.63,92.7,905,56.7,Fall,Electronics,183,11
385.24,29.76,10,106.87,4.64,11.69,85.3,717,78.6,Winter,Electronics,183,12
403.41,20.87,4,245.56,4.51,21.03,119.95,2107,34.4,Winter,Electronics,183,13
322.87,17.78,7,150.79,3.62,10.43,82.46,983,44.86,Spring,Electronics,183,14
556.6,48.77,8,286.28,3.97,8.94,90.72,1235,69.94,Spring,Electronics,183,15
549.74,45.09,7,255.38,4.72,9.9,97.11,705,73.18,Spring,Electronics,183,16
349.48,56.22,13,49.51,4.56,11.63,105.49,395,60.48,Summer,Electronics,183,17
460.78,101.36,9,129.1,3.83,17.3,104.82,1344,27.38,Summer,Electronics,183,18
584.1,40.39,9,275.92,3.9,3.81,91.35,723,40.92,Winter,Electronics,184,1
291.71,29.88,6,111.24,4.21,9.21,96.37,1956,52.72,Winter,Electronics,184,2
608.12,81.34,4,198.85,3.88,8.78,86.69,932,48.04,Spring,Electronics,184,3
296.07,12.63,5,167.75,4.1,12.06,80.42,1377,50.6,Spring,Electronics,184,4
575.31,73.87,7,168.47,4.67,16.93,119.71,269,91,Spring,Electronics,184,5
416.94,44.03,3,202.1,4.21,3.09,85.9,1575,49.91,Summer,Electronics,184,6
294.32,18.42,10,120.68,4.07,1.13,115.87,1187,23.14,Summer,Electronics,184,7
510.96,56.15,4,233.58,3.47,18.01,87.87,1003,69.12,Summer,Electronics,184,8
329.86,28.1,8,107.8,4.87,9.92,83.2,359,33.99,Fall,Electronics,184,9
530.93,34.69,7,270.25,3.67,19.02,109.13,744,43.14,Fall,Electronics,184,10
446.06,39.97,9,196.61,3.59,15.03,89.91,1051,55.03,Fall,Electronics,184,11
680.7,26.54,11,353.94,4.57,9.9,107.81,504,59.18,Winter,Electronics,184,12
323.48,40.65,4,78.38,4.31,5.61,112.75,1095,59.88,Winter,Electronics,184,13
240.48,24.05,4,67.86,4.62,6.61,71.48,791,54.29,Spring,Electronics,184,14
300.25,28.31,7,74.03,4.2,9.33,92,680,33.42,Spring,Electronics,184,15
381.15,48.92,9,116.44,3.97,2.4,88.27,1247,89.88,Spring,Electronics,184,16
726.13,34.16,5,416.98,4.16,7.6,90.57,859,45.89,Summer,Electronics,184,17
326.29,35.11,11,74.34,3.58,13.66,132.94,445,61.32,Summer,Electronics,184,18
473.12,16.99,9,206.67,4.52,8.14,101.6,482,81.06,Winter,Electronics,185,1
503.13,14.54,11,296.47,3.31,13.15,98.82,945,34.72,Winter,Electronics,185,2
482.08,51.56,5,186.75,4.21,6.73,117.53,620,64.23,Spring,Electronics,185,3
394.29,13.11,12,153.55,3.77,19.67,107.35,611,57.9,Spring,Electronics,185,4
328.49,42.5,4,116.29,4.24,5.62,104.46,1205,25.28,Spring,Electronics,185,5
287.39,23.64,9,108.66,2.63,1.22,106.76,665,35.08,Summer,Electronics,185,6
282.06,33.57,8,83.95,3.19,21.79,101.66,1354,59.73,Summer,Electronics,185,7
271.42,57.56,15,40.11,4.78,22.62,129.65,2036,38.36,Summer,Electronics,185,8
469.05,17.06,8,216.57,3.93,2.43,92.32,175,82.09,Fall,Electronics,185,9
394.47,40.33,4,169.53,4.78,16.13,82.27,1179,76.6,Fall,Electronics,185,10
450.14,27.7,10,213.01,4.82,8.91,92.77,1087,36.14,Fall,Electronics,185,11
472.45,38.33,9,266.48,4.7,8.97,100.92,2132,42.13,Winter,Electronics,185,12
486.9,66.58,10,126.48,4.91,12.26,68.63,475,23.74,Winter,Electronics,185,13
292.91,20.36,5,91.11,4.62,5.37,112.55,659,33.25,Spring,Electronics,185,14
366.07,27.02,7,154.39,4.54,10.07,105.84,1029,45.8,Spring,Electronics,185,15
627.38,64.94,12,253.39,4.72,23.24,122.12,1147,31.07,Spring,Electronics,185,16
433.64,25.27,9,217.12,3.88,7.57,86.22,645,45,Summer,Electronics,185,17
342.3,42.96,8,138.43,4.74,21.17,85.6,1352,63.3,Summer,Electronics,185,18
297.45,24.13,9,82.69,4.29,3.26,99.6,1002,56.17,Winter,Fashion,186,1
201.03,16.42,8,78.79,4.45,5.06,73.37,1149,67.28,Winter,Fashion,186,2
382.72,36.73,8,140.85,4.26,8.38,114.71,753,54.06,Spring,Fashion,186,3
331.24,31.99,6,184.23,4.3,11.31,96.79,859,46.18,Spring,Fashion,186,4
299.5,12.48,4,176.17,4.08,10.82,88.04,1059,35,Spring,Fashion,186,5
279.08,41.79,9,61.43,3.69,10.45,91.63,666,87.15,Summer,Fashion,186,6
201.2,11.66,8,90.47,4.13,14.14,95.55,1276,64.12,Summer,Fashion,186,7
403.06,15.6,4,251.63,4.3,14.58,111.15,634,55.29,Summer,Fashion,186,8
294.1,26,6,102.78,4.48,21.7,116.51,1151,75.56,Fall,Fashion,186,9
506.05,20.07,8,303.94,4.52,10.03,114.63,1357,33.34,Fall,Fashion,186,10
359.79,45.83,10,180.11,4.64,13.64,96.26,1655,67.29,Fall,Fashion,186,11
335.18,43.75,12,132.24,4.29,3.81,109.13,955,61.6,Winter,Fashion,186,12
278.17,20.33,11,117.19,3.67,2.7,103.63,914,49.08,Winter,Fashion,186,13
300.66,9.38,9,177.36,3.72,8.55,85.96,673,33.63,Spring,Fashion,186,14
462.25,27.81,10,264.56,3.76,6.1,127.53,614,20.57,Spring,Fashion,186,15
430.48,62.7,7,120.93,4.68,10.97,83.83,384,79.98,Spring,Fashion,186,16
479.29,45.3,2,229.66,4.27,17.68,87,935,79.71,Summer,Fashion,186,17
251.56,23.93,8,176.86,3.37,13.5,107.28,1537,64.3,Summer,Fashion,186,18
321.59,21.81,9,123.46,3.64,10.84,111.86,827,72.13,Winter,Home,187,1
392.25,42.07,8,107.22,4.09,7.38,110.57,443,28.48,Winter,Home,187,2
593.74,76.18,8,240.82,3.59,2.47,113.31,819,62.3,Spring,Home,187,3
250.08,15.36,4,97.96,4.42,5.23,110.75,493,18.81,Spring,Home,187,4
551.71,9.54,6,445.01,4.78,1.37,94.55,1572,25.05,Spring,Home,187,5
402.21,61.34,8,143.79,4.85,17.71,83.55,1699,24.65,Summer,Home,187,6
483.53,39.74,10,267.72,4.75,11.27,81.71,871,40.88,Summer,Home,187,7
492.09,14.71,8,342.33,4.3,13.82,108.09,802,83.36,Summer,Home,187,8
325.73,31.64,10,168.7,3.38,5.68,109.72,1775,12.37,Fall,Home,187,9
308.68,31.47,8,115.65,4.35,5.62,105.4,893,67.38,Fall,Home,187,10
196.48,13.83,8,54.78,4.35,8.14,96.9,1015,54.59,Fall,Home,187,11
496.35,72.91,11,152.22,4.83,28.82,78.96,578,77,Winter,Home,187,12
374.13,14.44,10,179.24,4.76,4.79,100.82,542,31.32,Winter,Home,187,13
262.17,13.01,5,121.09,3.77,3.29,83.04,339,79.41,Spring,Home,187,14
522.09,13.41,5,369.99,3.58,3.71,102.71,1574,88.26,Spring,Home,187,15
390.16,85.15,8,49.72,4.36,22.09,91.58,387,63.1,Spring,Home,187,16
355.74,24.74,10,146.69,4.1,13.51,111.45,740,76.22,Summer,Home,187,17
370.98,9.15,5,212.45,4.25,25.98,105.47,680,53,Summer,Home,187,18
261.99,12.99,16,106.62,4.74,17.24,108.99,1353,14.95,Winter,Home,188,1
398.76,20.93,12,172.34,4.11,21.32,99.16,836,31.67,Winter,Home,188,2
262.15,21.26,4,180.38,3.32,4.08,105.57,1631,18.25,Spring,Home,188,3
497.96,17.35,4,260.05,4.89,13.34,80.42,902,84.35,Spring,Home,188,4
509.52,21.41,9,264.68,4.05,21.13,104.13,679,23.73,Spring,Home,188,5
485.04,64.85,8,235.82,4.12,3.96,111.52,1225,44.23,Summer,Home,188,6
616.23,21.38,9,386.75,4.08,10.87,108.27,893,57.41,Summer,Home,188,7
379.33,40.95,7,190.14,4.57,7.46,99.01,1149,42.47,Summer,Home,188,8
424.72,18.05,8,272.47,4.46,14.11,114.98,1505,47.15,Fall,Home,188,9
461.35,25.5,8,238.64,4.53,14.37,74.01,693,11.3,Fall,Home,188,10
292.52,8.97,12,142.04,4.5,4.27,98.47,1144,86.28,Fall,Home,188,11
406.84,58.88,9,120.18,3.67,16.59,101.93,607,28.57,Winter,Home,188,12
302.01,26.02,6,119.95,3.84,2.47,86.79,1168,63.55,Winter,Home,188,13
472.65,44.75,10,218.61,4.06,11.64,115.69,687,47.65,Spring,Home,188,14
265.53,23.73,7,88.65,3.62,5.28,98.42,353,65.77,Spring,Home,188,15
235.78,17.66,3,68.6,4.59,12.45,112.68,355,42.77,Spring,Home,188,16
541.93,124.41,4,149.87,3.62,13.31,87.82,746,77.1,Summer,Home,188,17
569.74,55.06,8,312.1,4.28,3.28,124.57,680,10.63,Summer,Home,188,18
541.53,70.59,6,185.84,3.41,5.54,86.25,570,67.45,Winter,Home,189,1
442.46,23.72,6,196.53,4.77,7.12,106.51,1048,35.81,Winter,Home,189,2
248.66,16,6,90.58,4.11,1.71,100.07,871,73.66,Spring,Home,189,3
290.58,61.82,8,86.62,4.13,28.1,107.3,2004,36.1,Spring,Home,189,4
316.47,28.99,9,124.57,4.14,13.81,93.04,726,52.67,Spring,Home,189,5
